,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
26,"Italy is now the worst-affected country from the coronavirus outside Asia, overtaking Iran now in terms of the number of deaths and infections from the virus.","A warming planet has major ramifications on winter snowpack across the globe, including a long-term drying trend for many. That's a concern for winter sports enthusiasts and communities that depend on snow throughout the year.",1.0,133.0,26.0,2.0,10.0,2.0,26.0,5.115384615384615,0.0,50.0,0.0,3.8461538461538463,7.6923076923076925,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-59.0,-9.0,-3.0,-4.0,-1.0,8.5,-0.37,0.0,50.0,0.0,3.85,4.84,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,12.85,1.01,0.63,1.17,0.09,0.16,0.32,-0.01,3.13,0.0,-0.54,0.85,0.58,-0.26,-0.03,-0.12,-0.11,-0.0,-0.32,-0.01,0.0,0.58,0.06,-0.05,-0.32
27,"With their sturdier feel and heavier weight, metal credit cards have become a status symbol—but you don't need an excellent credit score to get one. CNBC Select recommends five to upgrade your wallet and your lifestyle.","For good and ill, organized sports provide boys with what is probably their most influential education on masculinity.",1.0,184.0,36.0,8.0,13.0,3.0,18.0,5.111111111111111,0.0,0.0,0.0,5.555555555555555,0.0,28.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,4.0,83.0,18.0,6.0,10.0,1.0,0.0,-0.5,0.0,-50.0,0.0,-5.56,0.0,10.0,0.0,0.0,-1.0,2.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,13.69,1.22,0.73,1.18,0.11,-0.0,0.31,-0.01,2.58,0.0,-0.43,0.73,0.66,-0.26,-0.03,-0.12,-0.06,-0.01,-0.2,-0.01,0.0,0.66,0.06,-0.05,-0.2
28,"CNBC Select reviews all the benefits of The World Of Hyatt Credit Card, so you can decide if this hotel rewards card with a low annual fee and automatic elite status is right for you.","In his last interview with a Los Angeles Times sports columnist, Kobe Bryant, of course, talked about basketball and the LA Lakers.",1.0,149.0,35.0,5.0,12.0,2.0,35.0,4.257142857142857,0.0,20.0,0.0,8.571428571428571,0.0,35.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,39.0,13.0,4.0,0.0,0.0,13.0,-0.74,0.0,20.0,0.0,8.57,0.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.26,1.37,0.72,1.16,0.1,0.43,0.27,-0.01,2.76,0.0,-0.22,0.63,0.98,-0.26,0.0,-0.09,-0.08,-0.01,-0.2,-0.01,0.0,0.98,0.06,-0.05,-0.2
29,"Citi Rewards+ Credit Card automatically rounds up to the nearest 10 points on every purchase with no cap. CNBC Select breaks down rewards, benefits and fees.",Sports mascots that invoke Native American imagery and traditions have long been considered offensive by tribal nations. Two Illinois lawmakers want to ban them.,1.0,132.0,26.0,2.0,12.0,3.0,13.0,5.076923076923077,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-6.0,2.0,-4.0,5.0,0.0,1.0,-0.67,0.0,-16.67,0.0,3.85,-0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.29,1.22,0.61,1.14,0.11,0.11,0.26,-0.01,2.26,0.0,-0.18,0.66,0.97,-0.26,0.0,-0.1,-0.06,-0.01,-0.22,-0.01,0.0,0.97,0.06,-0.05,-0.22
30,"In the 1990s, a former police officer working for a McDonald's vendor managed to steal more than $24 million worth of cash and prizes from the fast-food giant's promotional games, including Monopoly.","Jeremy Roenick said he was ""disappointed"" he wouldn't return to NBC Sports. He was suspended over innapropriate comments he made during a free-flowing conversation about his co-workers.",1.0,168.0,32.0,4.0,11.0,2.0,32.0,5.25,0.0,0.0,0.0,3.125,3.125,28.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,9.0,5.0,-3.0,4.0,-1.0,18.5,-0.64,0.0,-28.57,0.0,3.12,-0.58,6.0,0.0,0.0,0.0,3.0,0.0,-4.0,0.0,0.0,6.0,0.0,0.0,-4.0,12.55,1.27,0.57,1.09,0.1,0.42,0.26,-0.01,1.79,0.0,-0.17,0.66,1.03,-0.26,0.0,-0.1,0.02,-0.01,-0.25,-0.01,0.0,1.03,0.05,-0.05,-0.25
31,"Cynthia ""Cynt"" Marshall was the first black cheerleader at the University of California, Berkeley in the late 1970s. She spent nearly four decades climbing the corporate ladder at AT&T. And today she is the first black, female CEO in the NBA. But Marshall tel…","Families all over America gathered on Super Bowl Sunday to watch the Kansas City Chiefs battle the San Francisco 49ers, turning one of America's most beloved sports events into a cheerful family affair.",1.0,217.0,44.0,5.0,16.0,4.0,11.0,4.931818181818182,0.0,40.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,47.0,11.0,2.0,0.0,2.0,-22.0,-0.22,0.0,40.0,0.0,-6.06,0.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,14.32,1.69,0.57,1.19,0.15,0.05,0.24,-0.01,2.6,0.0,-0.26,0.57,1.15,-0.26,0.0,-0.1,0.03,-0.01,-0.24,-0.01,0.0,1.15,0.05,-0.05,-0.24
32,"CNBC Select reviews all the benefits of the Marriott Bonvoy Brilliant AmEx Card, so you can decide if this hotel rewards card with luxury perks is right for you.","Three Connecticut high school girls, represented by their mothers, have filed a lawsuit over a policy which allows transgender athletes to participate in sports based on their gender identity.",1.0,133.0,29.0,5.0,12.0,2.0,29.0,4.586206896551724,0.0,20.0,0.0,10.344827586206897,0.0,27.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,-31.0,0.0,-1.0,1.0,0.0,0.0,-1.07,0.0,20.0,0.0,10.34,0.0,2.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,13.44,1.63,0.56,1.17,0.13,0.25,0.22,-0.01,2.76,0.0,-0.03,0.48,1.17,-0.26,0.03,-0.07,0.01,-0.01,-0.23,-0.01,0.0,1.17,0.05,-0.05,-0.23
33,"CNBC Select reviewed popular travel credit cards to find the best options for people that travel internationally, so you can maximize rewards and save on unnecessary fees.","Alexis Altobelli, who lost her parents and sister in the crash that killed Kobe Bryant, will get an internship at a top sports agency, per the Lakers legend's wishes, the agency's namesake told the Los Angeles Times.",1.0,145.0,27.0,6.0,9.0,2.0,27.0,5.37037037037037,0.0,0.0,0.0,7.4074074074074066,3.7037037037037033,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,-35.0,-10.0,0.0,-8.0,0.0,-10.0,0.51,0.0,0.0,0.0,4.7,-4.4,-8.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-8.0,0.0,0.0,-1.0,12.96,1.52,0.59,1.06,0.12,0.38,0.23,-0.01,2.32,0.0,0.1,0.5,1.13,-0.26,0.06,-0.08,-0.01,-0.01,-0.22,-0.01,0.0,1.13,0.05,-0.05,-0.22
34,"Tokyo Olympic organizers and the Japanese government went on the offensive Wednesday after a senior IOC member said the 2020 Games were being threatened by the spread of a viral outbreak, with their fate probably decided in the next three months.","Ultramarathoners and other endurance runners take note: You can't rely on electrolyte sports drinks and supplements to keep essential salt levels in balance and prevent illness during and after these grueling races, according to a new study.",1.0,206.0,41.0,6.0,12.0,2.0,41.0,5.024390243902439,0.0,16.666666666666664,0.0,0.0,4.878048780487805,34.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0,4.0,0.0,-2.0,0.0,4.0,-0.52,0.0,16.67,0.0,0.0,2.18,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,14.26,1.81,0.62,1.05,0.11,0.9,0.22,-0.01,2.38,0.0,0.01,0.56,1.35,-0.26,0.05,-0.08,0.03,-0.01,-0.22,-0.01,0.0,1.35,0.05,-0.05,-0.22
35,"The IOC will wait until after the Tokyo Olympics to publish new guidelines on transgender athletes that are meant to protect inclusivity, safety and fairness in sport.","Amid coronavirus fears, the annual Arnold Sports Festival was prohibited from allowing general spectators. The change left the festival with a bunch of food, and no one to eat it.",1.0,141.0,27.0,6.0,10.0,2.0,27.0,5.222222222222222,0.0,16.666666666666664,0.0,7.4074074074074066,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-9.0,-3.0,1.0,-2.0,-1.0,12.0,0.22,0.0,-3.33,0.0,7.41,-3.33,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,13.68,1.7,0.64,0.98,0.1,1.0,0.22,-0.01,2.43,0.0,0.13,0.48,1.3,-0.26,0.05,-0.09,0.01,-0.01,-0.24,-0.01,0.0,1.3,0.05,-0.05,-0.24
37,"The number of new coronavirus infections inside China — the source of the outbreak — was for the first time overtaken by fresh cases elsewhere on Wednesday, with Italy and Iran emerging as new epicentres of the rapidly spreading illness.",Champion is taking 30% off so it's never been easier to get in on the trend.,1.0,198.0,40.0,4.0,13.0,2.0,40.0,4.95,0.0,25.0,0.0,5.0,7.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,137.0,24.0,-1.0,10.0,0.0,24.0,1.14,0.0,-15.0,0.0,-1.25,7.5,13.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,14.26,1.88,0.6,0.93,0.07,1.59,0.2,-0.01,2.32,0.0,0.1,0.53,1.43,-0.26,0.05,-0.09,0.06,-0.02,-0.28,-0.01,0.0,1.43,0.04,-0.05,-0.28
38,"The spit is set to be removed to help the struggling salmon population, but one local kiteboarder says the region is losing a valued sports amenity.","Crowds of mourners will gather in Los Angeles on Monday to honor the lives of Kobe Bryant and his 13-year-old daughter, Gianna.",1.0,123.0,26.0,10.0,6.0,2.0,26.0,4.730769230769231,0.0,30.0,0.0,3.8461538461538463,7.6923076923076925,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,17.0,4.0,7.0,-4.0,0.0,4.0,-0.09,0.0,30.0,0.0,-0.7,7.69,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,13.26,1.75,0.73,0.76,0.06,1.64,0.19,-0.01,2.71,0.0,0.11,0.65,1.26,-0.26,0.05,-0.09,0.07,-0.02,-0.3,-0.01,0.0,1.26,0.04,-0.05,-0.3
39,"With traumatic brain injuries and the long-term fallout of degenerative brain disease permeating the broader sporting culture, B.C.’s sports organizations are under pressure to modernize their concussion protocols while educating players, coaches and official…","Kobe Bryant was a happy man in his basketball retirement. He rarely attended Lakers games, focusing instead on his wife and four daughters, his business endeavors, writing a book, making an award-winning short film and becoming a youth coach.",1.0,227.0,34.0,5.0,16.0,3.0,12.0,6.676470588235294,0.0,20.0,0.0,0.0,5.88235294117647,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,23.0,-5.0,-1.0,2.0,0.0,-7.5,1.45,0.0,3.33,0.0,-2.56,5.88,-3.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,-3.0,0.0,0.0,-2.0,14.91,1.83,0.72,0.86,0.08,1.34,0.22,-0.01,2.84,0.0,0.04,0.72,1.3,-0.26,0.04,-0.1,0.05,-0.02,-0.29,-0.01,0.0,1.3,0.04,-0.05,-0.29
40,"Kevin Khungay played high school basketball. His friend's older brother Sunny Basran was his coach. Years later, their unique designs are worn by some of the sports biggest stars.",Basketball analyst Barry Booker is facing heat for comments he made during the broadcast of a men's basketball game Saturday night.,1.0,151.0,29.0,4.0,13.0,4.0,9.666666666666666,5.206896551724138,0.0,50.0,0.0,0.0,3.4482758620689653,29.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,40.0,8.0,1.0,1.0,2.0,-11.33,-0.08,0.0,16.67,0.0,0.0,3.45,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,14.63,1.78,0.69,0.87,0.12,1.0,0.22,-0.01,3.69,0.0,-0.04,0.73,1.36,-0.26,0.04,-0.08,0.03,-0.02,-0.26,-0.01,0.0,1.36,0.04,-0.05,-0.26
41,The City of Vancouver and Park Board are hosting a series of community celebrations throughout February and March to mark a decade since the 2010 Winter Olympics.,"Dina Asher-Smith, Britain's fastest female sprinter, has had a Barbie doll made in her likeness as the popular toy brand continues to make their range more representative -- this time celebrating sportswomen.",1.0,136.0,27.0,3.0,12.0,2.0,27.0,5.037037037037037,0.0,33.33333333333333,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-41.0,-5.0,-3.0,-1.0,0.0,-5.0,-0.49,0.0,33.33,0.0,-6.25,0.0,-11.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,-11.0,0.0,0.0,-3.0,14.0,1.68,0.64,0.87,0.11,1.09,0.22,-0.01,4.1,0.0,-0.11,0.66,1.23,-0.26,0.04,-0.08,0.04,-0.02,-0.28,-0.01,0.0,1.23,0.04,-0.05,-0.28
42,"An 8-year-old from Grande Prairie, Alta., won a hockey raffle, but his parents won't let him keep the cannabis-filled prize. His grandfather says drugs and kids hockey are a bad mix.","Bob Iger consistently waded into waters he didn't initially know much about and just wrangled them into a shape he could understand and deal with, writes Bill Carter, a media analyst for CNN.",1.0,152.0,31.0,6.0,12.0,4.0,10.666666666666666,4.903225806451613,0.0,16.666666666666664,0.0,6.451612903225806,3.225806451612903,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,-7.0,-2.0,-1.0,2.0,2.0,-22.33,0.09,0.0,16.67,0.0,3.42,3.23,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,13.77,1.68,0.66,0.86,0.14,0.79,0.21,-0.01,4.11,0.0,-0.03,0.66,1.24,-0.26,0.04,-0.08,0.03,-0.02,-0.25,-0.01,0.0,1.24,0.04,-0.05,-0.25
43,The Regional District of Nanaimo has updated its park bylaws following a Supreme Court of B.C. ruling saying individuals have the right to sleep and erect shelters in public spaces and parks.,"Tickets for the memorial service for Kobe Bryant and his daughter will go on sale next week but fans can register now for access to the sale, the Los Angeles Lakers announced Friday.",1.0,160.0,32.0,8.0,13.0,4.0,11.0,5.0,0.0,0.0,0.0,3.125,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,10.0,-1.0,3.0,-1.0,2.0,-22.0,0.45,0.0,0.0,0.0,0.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.74,1.71,0.72,0.87,0.18,0.52,0.2,-0.01,3.74,0.0,-0.02,0.59,1.28,-0.26,0.04,-0.08,0.01,-0.02,-0.24,-0.01,0.0,1.28,0.04,-0.05,-0.24
44,"For many students in B.C., the last day of school before spring break is March 13. When the final bell rings, they're off for two weeks. For working parents it can require some out-of-the-box thinking when it comes to child care.","Months before Kobe Bryant died in a helicopter crash in Southern California, he sent coach John Altobelli a text message to share with his baseball team. Altobelli's team had just lost a major game, and he wanted his friend Bryant to give the players a pep ta…",1.0,189.0,41.0,7.0,13.0,6.0,8.6,4.609756097560975,0.0,14.285714285714285,0.0,0.0,2.4390243902439024,35.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,-25.0,-6.0,1.0,-9.0,4.0,-14.9,0.06,0.0,14.29,0.0,-2.13,-3.94,2.0,0.0,0.0,2.0,2.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,-2.0,14.35,1.93,0.76,0.89,0.26,0.2,0.19,-0.01,3.7,0.0,-0.09,0.58,1.47,-0.26,0.04,-0.04,0.04,-0.02,-0.21,-0.01,0.0,1.47,0.03,-0.05,-0.21
45,There's a good chance you know someone who is living with a concussion — even though it might not be easy to discern. Acquired brain injury is the leading cause of death and disability for Canadians under the age of 40.,"NFL owners and executives are set to discuss potential terms of a new collective bargaining agreement (CBA) in New York Thursday afternoon, an NFL spokesperson tells CNN. The current CBA is set to expire after the 2020 season.",1.0,179.0,41.0,9.0,12.0,3.0,20.5,4.365853658536586,0.0,33.33333333333333,0.0,7.317073170731707,4.878048780487805,33.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,2.0,-10.0,3.0,3.0,-5.0,0.0,1.5,-0.61,0.0,0.0,0.0,7.32,2.25,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,14.72,2.14,0.84,0.88,0.26,0.15,0.17,-0.01,4.08,0.0,0.01,0.62,1.61,-0.26,0.06,-0.05,0.05,-0.02,-0.19,-0.01,0.0,1.61,0.03,-0.05,-0.19
46,"Steve Montador's dad, Paul, thinks the National Hockey League didn’t do enough to protect his son and to educate him about concussions and the possibility of developing CTE. And that's why he's continuing on with a lawsuit against the NHL originally started b…","The first set of pinstripes that Derek Jeter ever wore for the New York Yankees just sold for a whopping $369,000. That makes it the most expensive modern-era jersey ever sold.",1.0,218.0,43.0,9.0,17.0,2.0,21.5,5.069767441860465,0.0,0.0,0.0,4.651162790697675,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,72.0,12.0,5.0,8.0,-1.0,6.0,0.36,0.0,0.0,0.0,4.65,-3.23,11.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,15.9,2.39,0.92,0.98,0.25,0.13,0.16,-0.01,3.73,0.0,0.04,0.56,1.8,-0.26,0.05,-0.05,0.03,-0.02,-0.16,-0.01,0.0,1.8,0.03,-0.05,-0.16
47,The results of a community-wide vote in Vancouver’s West End are in.,"In 1980, they united the country. In 2020, some say they've helped divide it.",1.0,57.0,12.0,2.0,6.0,2.0,12.0,4.75,0.0,50.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-7.0,-2.0,-3.0,5.0,-1.0,5.0,0.18,0.0,50.0,0.0,-7.14,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68,1.98,0.84,0.84,0.24,-0.09,0.15,-0.01,4.44,0.0,-0.02,0.5,1.49,-0.26,0.05,-0.05,0.02,-0.02,-0.18,-0.01,0.0,1.49,0.03,-0.05,-0.18
48,"Pacific Sport Okanagan wants to launch the Penticton-based program, modelled after the Canadian Sport Institute, which will enable young athletes to stay in their home community to train.",NASCAR driver Denny Hamlin and his team's owner have apologized for celebrating their Daytona 500 win in the wake of Ryan Newman's fiery crash in the race's final lap.,1.0,160.0,28.0,7.0,9.0,2.0,28.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,21.0,-1.0,4.0,-6.0,0.0,-1.0,0.92,0.0,0.0,0.0,-6.9,-3.45,-4.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,-1.0,13.65,1.91,0.88,0.78,0.23,0.03,0.16,-0.01,4.1,0.0,-0.08,0.44,1.37,-0.26,0.05,-0.06,0.01,-0.02,-0.17,-0.01,0.0,1.37,0.03,-0.05,-0.17
49,"The skate park was built as a thank you to the people of Ahousaht, B.C., for their efforts to rescue people from a capsized whale watching boat in 2015.","No matter your workout, Nike has some of the best activewear on the market. And right now, the brand is taking an extra 30% off select items with code POWERUP, so you can stock up on high-performance gear for less.",1.0,124.0,29.0,4.0,10.0,4.0,10.333333333333334,4.275862068965517,0.0,25.0,0.0,3.4482758620689653,0.0,23.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,-51.0,-11.0,0.0,-3.0,1.0,-9.67,-0.1,0.0,0.0,0.0,-1.55,0.0,-12.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,12.9,1.87,0.85,0.73,0.26,-0.21,0.14,-0.01,4.27,0.0,-0.07,0.38,1.3,-0.26,0.05,-0.06,0.02,-0.02,-0.15,-0.01,0.0,1.3,0.03,-0.05,-0.15
50,"From long-track speed skating Olympic venue to hive of sport and recreation, the legacy of the Richmond Oval is felt every day in the community.",Start prepping for your next TV binge: The rarely-on-sale Apple TV 4K is down to the lowest price we've seen in months at B&H Photo and Video.,1.0,120.0,25.0,3.0,10.0,2.0,25.0,4.8,0.0,33.33333333333333,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,-2.0,-1.0,-1.0,0.0,-2.0,0.5,0.0,8.33,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-1.0,12.1,1.75,0.8,0.69,0.25,-0.15,0.14,-0.01,4.6,0.0,-0.13,0.33,1.17,-0.26,0.05,-0.06,0.0,-0.02,-0.17,-0.01,0.0,1.17,0.03,-0.05,-0.17
51,Everyone remembers the golden goal and the happy ending served up by Canada's Olympic athletes 10 years ago. But how many recall the rough start to the Games?,"Since pardons are something of a topic du jour, Mr. President, I have a simple request. I'm fairly certain you've heard of former NFL star quarterback Michael Vick, writes James A. Gagliano.",1.0,131.0,28.0,5.0,7.0,2.0,14.0,4.678571428571429,1.0,0.0,0.0,7.142857142857142,3.571428571428571,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-28.0,-4.0,-1.0,-9.0,-3.0,6.0,-0.29,1.0,-16.67,0.0,4.02,3.57,-4.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.0,11.55,1.69,0.79,0.59,0.23,-0.31,0.13,0.01,4.27,0.0,-0.05,0.35,1.13,-0.26,0.05,-0.04,0.01,-0.02,-0.18,-0.01,0.0,1.13,0.03,-0.05,-0.18
52,"Pride House was not just an education centre, but also a safe and welcoming venue for gay and lesbian athletes, coaches, friends and families.","The NBA's annual event is known not only for its dazzling displays of athleticism but, increasingly, the high-fashion custom footwear players debut on court.",1.0,119.0,24.0,1.0,10.0,2.0,24.0,4.958333333333333,0.0,100.0,0.0,4.166666666666666,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-15.0,0.0,-2.0,1.0,0.0,0.0,-0.62,0.0,66.67,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,10.79,1.56,0.71,0.55,0.22,-0.27,0.12,0.01,5.85,0.0,-0.03,0.3,1.03,-0.26,0.04,-0.05,-0.0,-0.02,-0.2,-0.01,0.0,1.03,0.03,-0.05,-0.2
53,The NBA backed Basketball Africa League announced the 12 teams that will compete in its inaugural season which is scheduled to start in March.,A college basketball player stepped on the court for the first time in his career after almost five years of recovery from a car crash that gave him a traumatic brain injury and put him in a coma for several weeks.,1.0,119.0,24.0,7.0,8.0,2.0,24.0,4.958333333333333,0.0,14.285714285714285,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,-55.0,-17.0,4.0,-6.0,0.0,-17.0,0.71,0.0,14.29,0.0,-2.44,-7.32,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-8.0,0.0,0.0,-2.0,10.06,1.43,0.75,0.47,0.21,-0.24,0.12,0.01,5.78,0.0,-0.08,0.25,0.95,-0.26,0.04,-0.05,0.01,-0.02,-0.19,-0.01,0.0,0.95,0.03,-0.05,-0.19
54,"An electric Porsche Taycan caught fire in a Florida residential garage, the company confirmed Tuesday.","Italy has imposed the most draconian lockdown outside mainland China as it attempts to control Europe's biggest outbreak of the novel coronavirus, restricting the movements of more than 10 million people in the northern part of the country.",1.0,88.0,15.0,2.0,7.0,2.0,15.0,5.866666666666666,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-115.0,-23.0,-3.0,-3.0,0.0,-23.0,0.52,0.0,0.0,0.0,0.0,-5.26,-15.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,-15.0,0.0,0.0,-1.0,8.79,1.15,0.69,0.38,0.2,-0.37,0.13,0.01,5.45,0.0,-0.14,0.2,0.75,-0.26,0.04,-0.05,-0.01,-0.02,-0.21,-0.01,0.0,0.75,0.03,-0.05,-0.21
