,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
27,"The coronavirus has taken a toll on Thailand's tourism sector, which accounts for a significant proportion of the country's economy. In a note from dated Feb. 17, analysts at Fitch Solutions said tourism receipts ""account for 13-14% of Thailand'seconomy and t…",One of Easter Island's world-famous moai statues has been destroyed by a truck.,1.0,220.0,41.0,6.0,18.0,3.0,13.666666666666666,5.365853658536586,0.0,0.0,0.0,2.4390243902439024,2.4390243902439024,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,153.0,28.0,3.0,13.0,1.0,0.67,0.21,0.0,-33.33,0.0,-5.25,2.44,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-5.43,-1.22,-0.29,0.46,0.16,-1.94,-0.01,0.03,0.32,0.0,-0.65,1.69,-0.5,-0.02,0.01,-0.14,-0.36,-0.08,0.23,0.0,0.0,-0.5,0.0,-0.19,0.23
28,"This is how the fallout from the outbreak will affect various sectors in China, according to reports from S&P Global and Morgan Stanley this week.","The coronavirus that has devastated China is also hurting the small businesses that shape everyday life in every corner of the world. The food we eat, the work we do and the clothes we wear -- many are reminders of the vital role China plays in the global eco…",1.0,122.0,25.0,4.0,11.0,2.0,25.0,4.88,0.0,25.0,0.0,0.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-90.0,-24.0,-6.0,-2.0,0.0,0.5,0.55,0.0,5.0,0.0,-2.04,3.92,-9.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,0.0,-9.0,0.0,-3.0,0.0,-6.57,-1.4,-0.31,0.45,0.15,-1.84,-0.02,0.03,0.62,0.0,-0.72,1.81,-0.67,-0.02,0.01,-0.14,-0.38,-0.08,0.21,0.0,0.0,-0.67,0.0,-0.19,0.21
29,"Italy is throwing cash at its coronavirus-hit economy this week as the number of confirmed cases of the virus continues to rise, and hospitals are forced to turn to the private sector for help.","It's the most popular tourist attraction in India, but for a few moments on Monday evening, all was still while the first couple of the United States took a romantic, sunset stroll outside the Taj Mahal.",1.0,160.0,34.0,7.0,10.0,2.0,34.0,4.705882352941177,0.0,28.57142857142857,0.0,0.0,2.941176470588235,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,-8.0,-2.0,3.0,-2.0,0.0,-2.0,0.04,0.0,3.57,0.0,-8.33,2.94,-4.0,0.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,-6.37,-1.27,-0.23,0.4,0.13,-1.44,-0.03,0.03,1.01,0.0,-0.78,1.74,-0.66,-0.02,0.01,-0.15,-0.4,-0.08,0.22,0.0,0.0,-0.66,0.0,-0.19,0.22
30,"From art shows to golf tournaments, countries like Hong Kong, Singapore and Thailand have seen major events called off as fears over the new coronavirus spread.","Whether influenced by popular culture or chosen based on a convenient location, these places were built just for visitors and their cameras -- and, perhaps, their wallets.",1.0,135.0,26.0,3.0,13.0,2.0,26.0,5.1923076923076925,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-10.0,-1.0,-2.0,5.0,0.0,-1.0,-0.18,0.0,-20.0,0.0,-3.56,3.85,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,-6.98,-1.41,-0.29,0.46,0.12,-1.33,-0.03,0.03,0.46,0.0,-0.72,1.71,-0.65,-0.02,0.01,-0.15,-0.41,-0.08,0.2,0.0,0.0,-0.65,0.0,-0.19,0.2
31,"Gross domestic product (GDP) fell an annualized 6.3% in the October-December period, faster than a median market forecast for a 3.7% contraction, data released by the government showed on Monday.","Bob Iger consistently waded into waters he didn't initially know much about and just wrangled them into a shape he could understand and deal with, writes Bill Carter, a media analyst for CNN.",1.0,166.0,30.0,4.0,13.0,4.0,10.666666666666666,5.533333333333333,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,7.0,-3.0,-3.0,3.0,2.0,-22.33,0.72,0.0,0.0,0.0,0.3,3.33,1.0,0.0,0.0,0.0,2.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,-3.0,-6.59,-1.41,-0.31,0.51,0.16,-1.71,-0.02,0.02,-0.06,0.0,-0.68,1.67,-0.64,-0.02,0.01,-0.15,-0.37,-0.08,0.18,0.0,0.0,-0.64,0.0,-0.19,0.18
32,"As of Thursday noon, Singapore had 58 confirmed cases of COVID-19, according to the country's Ministry of Health.","More than 327 million people visited National Park Service sites around the United States in 2019, but which were the most popular? See the list of the most visited national parks and most visited national park sites.",1.0,96.0,18.0,3.0,8.0,2.0,18.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-85.0,-19.0,0.0,-2.0,0.0,-0.5,0.44,-1.0,-33.33,0.0,-2.7,0.0,-10.0,0.0,0.0,-3.0,-2.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-8.35,-1.78,-0.36,0.41,0.15,-1.84,-0.01,0.02,-0.55,0.0,-0.74,1.53,-0.97,-0.02,0.0,-0.16,-0.36,-0.08,0.17,0.0,0.0,-0.97,0.0,-0.19,0.17
33,Other major central banks have scheduled meetings in the coming weeks and could follow the Fed's lead.,"With 103 tunnels, 917 curves and 988 bridges spanning over 20 stations, India's UNESCO-listed Kalka-Shimla ""toy train"" is a spectacular feat of engineering. The views are incredible, too.",1.0,86.0,17.0,4.0,5.0,2.0,17.0,5.0588235294117645,0.0,0.0,0.0,5.88235294117647,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-74.0,-11.0,1.0,-6.0,-1.0,3.0,-0.66,0.0,-66.67,0.0,-4.83,0.0,-13.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,-10.29,-2.15,-0.38,0.23,0.14,-2.0,-0.01,0.02,-1.01,0.0,-0.62,1.39,-1.27,-0.02,0.0,-0.16,-0.37,-0.08,0.15,0.0,0.0,-1.27,0.0,-0.19,0.15
34,"Apple suppliers in Asia will be watched, as the tech giant warned it may not meet its quarterly revenue forecast because of lower iPhone supply globally and lower Chinese demand as a result of the coronavirus outbreak.","With exquisitely curated ""kid cafes"" and an entire luxury hotel subculture dedicated to family staycations, South Korea is a top destination for travelers with young kids.",1.0,182.0,37.0,6.0,13.0,2.0,37.0,4.918918918918919,0.0,16.666666666666664,0.0,0.0,5.405405405405405,29.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,36.0,11.0,3.0,2.0,0.0,11.0,-0.7,0.0,-16.67,0.0,-15.38,5.41,3.0,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,-9.38,-1.93,-0.34,0.29,0.12,-1.57,-0.02,0.02,-0.97,0.0,-0.68,1.42,-1.16,-0.02,0.03,-0.16,-0.39,-0.08,0.19,0.0,0.0,-1.16,0.0,-0.19,0.19
35,"The stocks making the biggest moves in premarket trading include Lowe's, JM Smucker, Wendy's, Disney, and more.","Thousands braved chilly weather Saturday to gather at Japan's largest and most famous ""naked festival"" in Okayama prefecture. The event, called ""Hadaka Matsuri"" in Japanese, is a wild and raucous festival held annually on the third Saturday of February.",1.0,95.0,17.0,2.0,9.0,2.0,17.0,5.588235294117647,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-120.0,-22.0,-3.0,-3.0,-1.0,-2.5,0.08,0.0,-20.0,0.0,-2.56,-5.13,-16.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-10.94,-2.28,-0.42,0.23,0.11,-1.72,-0.0,0.02,-1.39,0.0,-0.73,1.3,-1.39,-0.02,0.03,-0.16,-0.41,-0.08,0.17,0.0,0.0,-1.39,0.0,-0.19,0.17
36,"A discussion of all that's moving the market today including the coronavirus, Morgan Stanley buying e-Trade and more.","As more cities move to ban plastic bags, we rounded up some of the cutest reusable grocery bags across the internet, with picks from Baggu, Amazon and more.",1.0,100.0,18.0,4.0,7.0,2.0,18.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-29.0,-10.0,1.0,-2.0,0.0,-10.0,0.95,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-10.0,0.0,-1.0,0.0,-12.28,-2.59,-0.43,0.12,0.1,-1.84,0.01,0.02,-1.79,0.0,-0.78,1.18,-1.63,-0.02,0.02,-0.14,-0.42,-0.08,0.16,0.0,0.0,-1.63,0.0,-0.19,0.16
37,Square has been an outlier in this week's payment stock wreckage.,A new study finds that around 50% of the world's beaches could vanish by 2100 because of the combined threats posed by climate change and sea level rise.,1.0,55.0,11.0,2.0,6.0,2.0,11.0,5.0,0.0,50.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-71.0,-17.0,-2.0,-4.0,0.0,-17.0,0.5,0.0,50.0,0.0,0.0,-3.57,-11.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-14.73,-3.06,-0.5,-0.01,0.09,-2.13,0.0,0.01,-0.85,0.0,-0.83,1.07,-1.99,-0.02,0.02,-0.14,-0.44,-0.08,0.14,0.0,0.0,-1.99,0.0,-0.19,0.14
38,Check out the companies making headlines in midday trading.,"If the CDC's warning comes to pass, then recession will be difficult to avoid, writes Mark Zandi, chief economist of Moody's Analytics.",1.0,51.0,9.0,2.0,4.0,2.0,9.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-63.0,-13.0,-4.0,-4.0,0.0,-13.0,0.48,0.0,-16.67,0.0,0.0,-13.64,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-17.16,-3.55,-0.56,-0.19,0.08,-2.46,0.02,0.01,-1.24,0.0,-0.88,0.96,-2.39,-0.02,0.02,-0.15,-0.45,-0.08,0.13,0.0,0.0,-2.39,0.0,-0.19,0.13
39,Check out the companies making headlines in midday trading on Thursday.,"The River Nile stretches more than 4,000 miles but the most intriguing stretch lies between Aswan and Luxor in southern Egypt, where the river's greatest attractions can be found.",1.0,61.0,11.0,2.0,5.0,2.0,11.0,5.545454545454546,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-90.0,-18.0,-3.0,-4.0,0.0,-18.0,0.34,0.0,-20.0,0.0,-6.9,-3.45,-16.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-19.21,-3.98,-0.62,-0.33,0.07,-2.73,0.03,0.01,-1.62,0.0,-0.92,0.86,-2.71,-0.02,0.02,-0.15,-0.46,-0.08,0.12,0.0,0.0,-2.71,0.0,-0.19,0.12
40,"Falling bond yields reflect fears about the coronavirus, yet stocks are rallying to new highs, even as the virus continues to spread.",Stock markets in the US have posted some of their worst ever losses as the novel coronavirus sparked mass sell-offs.,1.0,112.0,22.0,6.0,7.0,2.0,22.0,5.090909090909091,0.0,16.666666666666664,0.0,0.0,9.090909090909092,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,2.0,3.0,-1.0,0.0,2.0,0.24,0.0,16.67,0.0,0.0,-0.91,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-19.93,-4.11,-0.59,-0.41,0.06,-2.71,0.03,0.01,-1.57,0.0,-0.97,0.99,-2.85,-0.02,0.02,-0.15,-0.47,-0.08,0.11,0.0,0.0,-2.85,0.0,-0.19,0.11
41,Canada's tourism industry is bracing for the impact of the novel coronavirus on the number of foreign visitors this summer travel season.,"It's one of the largest industries in the world, with $5.7 trillion in revenue. It is responsible for an estimated 319 million jobs, or roughly one in 10 people working on the planet. And no sector is more at risk from the novel coronavirus.",1.0,116.0,22.0,2.0,10.0,2.0,22.0,5.2727272727272725,0.0,50.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-82.0,-22.0,-3.0,1.0,-3.0,10.75,0.77,0.0,10.0,0.0,0.0,-2.27,-16.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-20.51,-4.24,-0.64,-0.42,0.05,-2.7,0.03,0.01,-0.72,0.0,-1.01,0.9,-3.01,-0.02,0.01,-0.15,-0.49,-0.08,0.09,0.0,0.0,-3.01,0.0,-0.19,0.09
42,Many acknowledge that the Vancouver 2010 Winter Games brought unparalleled attention to Indigenous culture at an Olympic event. Indigenous tourism operators say they're still profiting from that attention a decade later.,"In Hong Kong, lingering resentments from the 2019 protests have collided with the coronavirus outbreak to create a perfect storm.",1.0,190.0,31.0,5.0,11.0,3.0,15.5,6.129032258064516,0.0,0.0,0.0,3.225806451612903,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,80.0,11.0,1.0,4.0,1.0,-4.5,0.63,0.0,0.0,0.0,-1.77,-10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-19.35,-4.15,-0.63,-0.41,0.07,-2.83,0.05,0.01,-1.08,0.0,-0.97,0.8,-2.97,-0.02,0.01,-0.16,-0.47,-0.08,0.08,0.0,0.0,-2.97,0.0,-0.19,0.08
43,"Businesses in British Columbia are bracing for an economic downturn as global trade sputters with the on-going spread of coronavirus, with industries from manufacturing to tourism all impacted.","A growing number of companies are warning that the coronavirus will prevent them from meeting sales or profit targets for the first three months of the year. Some are even getting specific, and putting a number on the financial damage.",1.0,166.0,28.0,5.0,9.0,2.0,28.0,5.928571428571429,0.0,20.0,0.0,0.0,3.571428571428571,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-30.0,-12.0,-4.0,-1.0,-1.0,8.0,1.03,0.0,-2.22,0.0,0.0,-1.43,-4.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,-1.0,-18.78,-4.14,-0.61,-0.44,0.06,-2.68,0.07,0.01,-0.97,0.0,-1.01,0.8,-2.91,-0.02,0.01,-0.14,-0.48,-0.08,0.07,0.0,0.0,-2.91,0.0,-0.19,0.07
44,"Chris Pratt, star of Jurassic World and Guardians of the Galaxy, is in B.C.’s Interior right now to film the latest installment of the Jurassic World franchise: Jurassic World Dominion.","Machu Picchu is the biggest magnet for tourtists in Peru. But the entire Sacred Valley of Incas, under the shadow of the Andes, is worth exploring.",1.0,156.0,30.0,2.0,17.0,4.0,10.666666666666666,5.2,0.0,50.0,0.0,3.3333333333333335,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,34.0,4.0,-1.0,7.0,1.0,-2.33,0.51,0.0,-16.67,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.46,-4.08,-0.67,-0.29,0.09,-2.92,0.07,0.01,-0.2,0.0,-0.97,0.71,-3.03,-0.02,0.01,-0.14,-0.49,-0.08,0.06,0.0,0.0,-3.03,0.0,-0.19,0.06
45,Construction is already underway on road access to where a new lookout tower will be built north of Victoria in partnership with the Malahat Nation.,"A spike in novel coronavirus in India has prompted concerns that the world's second-most populous country could face its own outbreak of the deadly virus, which to date has infected more than 94,900 people and killed at least 3,283 worldwide.",1.0,124.0,25.0,4.0,9.0,2.0,25.0,4.96,0.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-79.0,-15.0,-3.0,-2.0,0.0,-15.0,-0.12,0.0,50.0,0.0,0.0,-15.0,-9.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,-18.85,-4.13,-0.67,-0.33,0.08,-2.83,0.06,0.01,0.54,0.0,-1.01,0.63,-2.99,-0.02,0.01,-0.14,-0.51,-0.08,0.05,0.0,0.0,-2.99,0.0,-0.19,0.05
46,No grand monuments — but no white elephants either.,"Sky climbers get a lot of attention ascending the world's highest peaks. But trading in ice and oxygen deprivation in search of the planet's lowest terrestrial elevations yields more elemental experiences, with bizarre histories, desert bandits, eerie shapes …",1.0,43.0,9.0,1.0,2.0,2.0,9.0,4.777777777777778,0.0,0.0,0.0,11.11111111111111,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-179.0,-30.0,-3.0,-17.0,0.0,-10.5,-0.91,0.0,0.0,0.0,11.11,-5.13,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,-20.95,-4.52,-0.74,-0.51,0.08,-3.09,0.06,0.0,0.19,0.0,-0.81,0.55,-3.3,-0.02,0.01,-0.14,-0.51,-0.08,0.04,0.0,0.0,-3.3,0.0,-0.19,0.04
47,"COVID-19: Here's what's happening around the world Friday CBC.ca Chinese province at centre of coronavirus outbreak reports no new cases outside Wuhan Global News Cases Globally Near 100,000; U.S. Outbreak Widens: Virus Update Yahoo Canada Finance How Worried…","You've seen your friends' photos, you've watched the ""Lord of the Rings"" trilogy and you're desperate to experience New Zealand for yourself. But considering that the Land of the Long White Cloud is about the same size as the UK, how will you decide what to s…",1.0,223.0,38.0,5.0,24.0,4.0,10.0,5.868421052631579,0.0,0.0,0.0,0.0,2.631578947368421,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,9.0,-9.0,-6.0,11.0,2.0,-13.5,1.32,0.0,-9.09,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,-19.21,-4.29,-0.73,-0.22,0.11,-3.32,0.07,0.0,-0.15,0.0,-0.85,0.53,-2.99,-0.02,0.0,-0.15,-0.5,-0.08,0.03,0.0,0.0,-2.99,0.0,-0.19,0.03
48,"Archeologists are using drones and laser technology to create digital replicas of historic sites on Herschel Island, a 116 square kilometre island of the Yukon coast in the Beaufort Sea.","President Donald Trump made 115 false claims over the last two weeks of February, during which he faced a growing crisis over the coronavirus pandemic, visited India, held four campaign rallies and addressed the Conservative Political Action Conference.",1.0,157.0,30.0,3.0,13.0,2.0,30.0,5.233333333333333,0.0,33.33333333333333,0.0,0.0,3.3333333333333335,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-59.0,-8.0,-3.0,-2.0,0.0,-8.0,-0.45,0.0,33.33,0.0,0.0,-1.93,-7.0,1.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-7.0,0.0,0.0,-1.0,-18.89,-4.24,-0.76,-0.17,0.1,-3.13,0.07,0.0,0.2,0.0,-0.88,0.53,-2.94,0.0,0.0,-0.15,-0.49,-0.08,0.02,0.0,0.0,-2.94,0.0,-0.19,0.02
49,"The Raptors, tech conferences and Toronto's attractions brought more visitors and money to the city in 2019 than ever before, according to Tourism Toronto. The agency says one area the city could see more growth is attracting new visitors in the winter.","President Donald Trump made 31 false claims last week and 55 the week before, including 22 at a campaign rally in Des Moines, Iowa, in late January and 13 in an official speech at a community college in Charlotte, North Carolina, in early February.",1.0,212.0,42.0,7.0,15.0,3.0,21.0,5.0476190476190474,0.0,14.285714285714285,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,-2.0,5.0,-4.0,1.0,-23.0,0.39,0.0,14.29,0.0,0.0,-2.27,-6.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-17.48,-3.94,-0.7,-0.09,0.11,-3.13,0.07,0.0,0.16,0.0,-0.92,0.46,-2.91,0.0,0.0,-0.15,-0.46,-0.08,0.02,0.0,0.0,-2.91,0.0,-0.19,0.02
50,"The Ontario Ministry of Health confirms four new cases of COVID-19, bringing the province's total to 26, with four resolved cases.","But this year, even after the week-long festivities opened on January 31 amid fears over the outbreak, the climate crisis threatened the future of a festival that attracts upwards of 2 million international visitors annually. In 2019, saw record low levels of…",1.0,110.0,21.0,1.0,8.0,2.0,21.0,5.238095238095238,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-109.0,-21.0,-4.0,-6.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,-7.14,-19.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,-18.13,-4.07,-0.76,-0.14,0.1,-3.13,0.07,0.0,-0.16,0.0,-0.95,0.39,-3.03,0.0,0.0,-0.15,-0.41,-0.08,0.01,0.0,0.0,-3.03,0.0,-0.19,0.01
0,"U.S. Evacuates Infected Citizens; Deaths Hit 1,775: Virus Update Yahoo Canada Finance China Vows More Fiscal Support as Virus Roils Economy Bloomberg Markets and Finance European stocks close higher as traders monitor coronavirus CNBC Helen Raleigh: Coronavir…",CNN's Alison Kosik speaks to Jake Tapper about the significant drop in stocks due to coronavirus fears and the impacts it has had on the global economy.,0.0,224.0,37.0,2.0,26.0,3.0,12.666666666666666,6.054054054054054,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,98.0,10.0,-3.0,17.0,1.0,-14.33,1.39,0.0,0.0,0.0,-3.7,-3.7,9.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,9.0,0.0,0.0,-1.0,63.55,5.51,-3.0,15.18,0.69,-11.38,0.93,-0.04,-16.17,0.0,-2.66,-3.03,4.63,-0.02,-0.06,-0.25,0.04,-0.08,-0.39,0.0,0.0,4.63,0.0,-0.2,-0.39
1,Chinese travelers represented 7% of all visitors to the US in 2019 and 16% of visitor spending. The economic impact is forecast to be worse than SARS.,"Countries around the world have been eager to cash in on the rising spending power of Chinese travelers. Shops advertise Mandarin speaking salespeople, the United States and Japan offer 10-year visas, and hotels and duty-free retailers accept China's Alipay a…",0.0,124.0,27.0,4.0,9.0,3.0,13.5,4.592592592592593,0.0,50.0,0.0,0.0,3.7037037037037033,23.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-97.0,-13.0,-1.0,-11.0,1.0,-6.5,-0.93,0.0,30.0,0.0,-2.5,3.7,-11.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,13.55,0.51,-2.0,6.68,0.69,-10.97,0.2,-0.04,8.83,0.0,-2.66,-1.18,0.63,-0.02,-0.06,0.25,1.04,-0.08,-0.39,0.0,0.0,0.63,0.0,-0.2,-0.39
2,"The number of coronavirus cases in the United Arab Emirates has risen to 45 from 30, the health ministry said on Saturday. Qatar also reported its 12th case of the virus, a Qatari national who had visited Iran, its health ministry said. The United Arab Emirat…","A Mexican national has been arrested and charged with acting as a Russian agent within the United States, the Justice Department said Tuesday.",0.0,215.0,46.0,7.0,19.0,3.0,15.333333333333334,4.673913043478261,0.0,0.0,0.0,0.0,2.1739130434782608,29.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,95.0,23.0,1.0,13.0,1.0,-7.67,-0.54,0.0,-16.67,0.0,0.0,2.17,8.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,27.22,5.18,-0.67,7.18,0.69,-10.22,-0.02,-0.04,0.5,0.0,-2.66,-1.07,1.29,-0.02,-0.06,0.08,1.37,-0.08,0.27,0.0,0.0,1.29,0.0,-0.2,0.27
3,"Turkish and northern Cypriot officials met on Saturday in an abandoned town wrecked by war to discuss potentially re-opening the area after 46 years, a move ...","On October 1, 2020, travelers will need a ""REAL ID-compliant"" driver's license, US passport, US military ID or other accepted identification to fly within the United States.",0.0,134.0,27.0,4.0,8.0,2.0,26.0,4.962962962962963,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,-13.0,0.0,1.0,-3.0,0.0,-1.0,-0.48,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.8,2.76,-0.75,4.68,0.44,-7.18,-0.06,-0.04,-3.67,0.0,-2.66,-1.56,1.13,-0.02,-0.06,-0.0,1.04,-0.08,0.11,0.0,0.0,1.13,0.0,-0.2,0.11
